fighter,Knockdown,Significant_Strike_Percent,Takedown_Percent,Submission_Attempt,Ground_Control,win_by,No_of_rounds,Weight Division,Significant_Strikes_Landed,Significant_Strikes_Attempted,Total_Strikes_Landed,Total_Strikes_Attempted,Takedowns_Landed,Takedowns_Attempted,Ground_Strikes_Landed,time_fought,Gender
Josh Samman,-0.4416008872909758,0.4524165779689721,-0.27995063399014203,-0.06717278401724647,0.3333160641029402,0.2542174584003003,-0.31285623842751903,0.43317822569720765,-0.7448782876171025,-0.8188113783187195,-0.5096418389867137,-0.7074412595468426,-0.23826401052299695,-0.13828913362374304,-0.22028663700966478,-0.3360751349271469,0.33839851745954763
Josh Sampo,-0.4416008872909758,-0.8558210479712655,-0.6208882020569098,-0.06717278401724647,-0.42994699092385735,-0.14231638072945405,-0.31285623842751903,-1.144985448720182,-0.5570578203808638,-0.3817501246526001,-0.26709310491169996,-0.2848606747666434,-0.4349085015510709,-0.13828913362374298,-0.4055422534709661,0.06594254892879747,0.33839851745954763
Josh Shockley,-0.4416008872909758,-0.3123992648883976,-0.753475034082875,0.1315585515934725,-0.4385337002929089,0.4524843779651775,-0.31285623842751903,-0.35590361151148714,-0.7135748764110628,-0.5860287540835039,-0.7105025093925843,-0.6412796528388317,-0.6315529925791449,-0.49479896650830524,-0.387016691824836,-0.11011347124259885,0.33839851745954763
Josh Shockman,-0.4416008872909758,-0.7954408498509469,-0.753475034082875,-0.4646354552386844,-0.6131301241302888,-0.14231638072945405,-0.31285623842751903,2.537396458253727,-0.7448782876171026,-0.614532748887816,-0.10792049817497226,-0.26351822098986566,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,0.7258060576026923,0.33839851745954763
Josh Stansbury,-0.4416008872909758,0.1706423200741517,-0.753475034082875,0.33028988720419133,0.6099989215501542,-0.142316380729454,-0.31285623842751903,0.9592327838363376,-0.0979411226922801,-0.30573947184110123,0.581827464350848,0.08222953019393375,-0.6315529925791449,-0.31654405006602415,0.0020201027438968566,-0.031096202346775348,0.33839851745954763
Josh Thomson,-0.4416008872909758,-0.6746804536103096,-0.2610096579864327,-0.4646354552386844,0.45925446818236176,-1.7284517372484711,0.8568812651206358,-0.35590361151148714,-0.13967900430033311,0.13607244762573692,-0.3883674719492068,-0.058630664732799355,0.35166946256122494,1.1986227396933653,-0.3314400068864456,1.2803132077488224,0.33839851745954763
Joshua Burkman,-0.4416008872909758,1.1165987572924774,-0.753475034082875,-0.4646354552386844,-0.7562419469478133,0.2542174584003003,-0.31285623842751903,-0.35590361151148714,-0.9848711068634076,-1.0325913393510604,-1.1235933221140921,-1.1897807149020196,-0.6315529925791449,-0.5839264247294458,-0.5537467466400072,-1.383169470119756,0.33839851745954763
Joshua Van,0.2267783633889763,0.5127967760892908,0.6670981661953238,-0.4646354552386844,-0.5043651387889702,-0.5388502198592083,-0.31285623842751903,-1.144985448720182,2.594152241027143,2.022086770511056,2.1659738837782814,1.9945133885932194,-0.041619519494922964,-0.13828913362374304,-0.07208214384062368,0.4217513036058977,0.33839851745954763
Joshua Weems,-0.4416008872909758,1.4386264806008435,1.1216815902843476,-0.4646354552386844,-0.4070490992730535,-0.14231638072945405,-0.31285623842751903,-0.881958169650617,-0.5883612315869036,-0.8140607125180008,-0.7446109251218832,-0.9165973065592645,0.5483139535892989,0.03996578281853807,-0.5537467466400072,-1.0846597876244226,0.33839851745954763
Josiane Nunes,1.5635368647488805,-0.07087847240712296,-0.753475034082875,-0.4646354552386844,-0.44330409438682644,0.2542174584003003,-0.31285623842751903,-0.881958169650617,1.4776639080117233,1.4852615350298446,0.8622744381250825,1.1920371265863765,-0.6315529925791449,-0.7621813411717269,-0.2943888835941853,0.16575383595510088,-2.9550956886787803
Journey Newson,-0.4416008872909758,-1.0570883750389946,-0.12842282596046747,-0.4646354552386844,-0.6875482719954015,0.2542174584003003,-0.31285623842751903,-0.881958169650617,-0.2753271195265055,0.022056468408488444,-0.3883674719492068,-0.08424160926493258,-0.23826401052299695,-0.3165440500660241,-0.4055422534709661,-0.06806334568985066,0.33839851745954763
Juan Adams,-0.4416008872909758,0.25114925090124324,-0.753475034082875,-0.4646354552386844,-0.6074056512175878,0.6507512975300547,-0.31285623842751903,2.537396458253727,-0.20228582671241271,-0.2202274874281648,-0.35804888018983005,-0.34461954534162104,-0.6315529925791449,-0.6730538829505863,-0.516695623347747,-0.7861501051290891,0.33839851745954763
Juan Espino,-0.4416008872909758,1.4386264806008435,1.623617454382644,0.7277525584256294,0.24744897041242542,-0.9353840589889626,-0.31285623842751903,2.537396458253727,-0.6927059356070363,-0.8900713653294998,-0.4186860637085836,-0.741589185589687,1.531536408729669,0.4856030739242409,0.40958245895875983,-0.7445620688681295,0.33839851745954763
Juan Manuel Puig,-0.4416008872909758,-1.9728547131971608,-0.753475034082875,-0.4646354552386844,-0.7676908927732153,1.047285136659809,-0.31285623842751903,-0.35590361151148714,-0.9483504604563613,-0.7926827164147667,-1.0970645543246373,-0.9742219317565645,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-1.5490595258718067,0.33839851745954763
Juancamilo Ronderos,-0.4416008872909758,-1.2784824348134962,0.6670981661953237,-0.4646354552386844,-0.5329875033524751,-0.14231638072945405,-0.31285623842751903,-1.144985448720182,-0.9640021660593812,-0.9066986956320152,-0.5854383183851555,-0.7565289032334315,-0.3365862560370339,-0.3611077791765944,-0.5537467466400072,-1.3106214513089707,0.33839851745954763
Jules Bruchez,-0.4416008872909758,0.291402716314789,-0.753475034082875,-0.4646354552386844,-0.7676908927732153,-0.14231638072945405,-0.31285623842751903,0.9592327838363376,-1.12051922208958,-1.1561086501697464,-1.1766508576930013,-1.2751505300091306,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-1.5282655077413267,0.33839851745954763
Julia Avila,-0.4416008872909758,-0.35265273030194333,0.43033596614895736,-0.06717278401724647,-0.14753966056394233,-0.14231638072945405,-0.31285623842751903,-0.881958169650617,-0.26489264912449234,-0.28673680863822637,0.14978753177972978,0.0053966965975338526,-0.23826401052299692,-0.31654405006602415,-0.3684911301787059,0.47997455437124126,-2.9550956886787803
Julian Erosa,-0.4416008872909758,0.3920363798486534,-0.4409489300216712,-0.4646354552386844,-0.26775359173066293,0.6507512975300547,-0.31285623842751903,-0.6189308905810521,0.06901040373993224,-0.07295684760588535,0.09672999620082041,-0.03301972020066605,-0.23826401052299695,-0.13828913362374304,-0.22028663700966478,-0.6743244965162863,0.33839851745954763
Julian Marquez,0.2267783633889763,0.04988192383351434,-0.753475034082875,-0.06717278401724647,-0.7371603705721435,0.6507512975300547,-0.31285623842751903,0.43317822569720765,0.47595474941844956,0.30234575065089103,-0.04728331465621883,0.01820216886360051,-0.6315529925791449,-0.6730538829505863,0.15022459591293794,-0.6817179251849014,0.33839851745954763
Juliana Lima,-0.4416008872909758,-0.4734131265425807,0.6576276781934692,-0.4646354552386844,0.4974176209337016,-0.14231638072945405,-0.31285623842751903,-1.408012727789747,-0.31706500113455865,-0.2724848112360703,-0.19887627345310235,-0.2336387857023768,0.548313953589299,0.2182206992608192,-0.25733776030192507,0.22028037238613704,-2.9550956886787803
Juliana Miller,-0.4416008872909758,-0.07087847240712297,0.19357376610259083,1.1252152296470672,0.5451215618728764,0.6507512975300547,-0.31285623842751903,-1.144985448720182,-0.024899829878187174,-0.04920351860229194,0.14978753177972978,0.08649802094928927,0.155024971533151,0.03996578281853807,0.40958245895875983,0.04006554858864475,-2.9550956886787803
Julianna Pena,-0.4416008872909758,0.2108957854876974,1.1406225662880567,0.7277525584256294,-0.38605936525981654,-0.14231638072945405,2.026618768668791,-0.881958169650617,0.6950786278607283,0.5493803722882628,1.483805569192305,1.1408152375221097,-0.23826401052299692,-0.5839264247294458,-0.25733776030192507,0.8413283805498027,-2.9550956886787803
Julie Kedzie,-0.4416008872909758,-0.7652507507907875,-0.44094893002167124,-0.4646354552386844,0.07666886185017946,-2.52151941550798,-0.31285623842751903,-0.881958169650617,0.13161722615201182,0.6823990147083862,0.5060309849524061,0.8569606022909657,-0.041619519494922985,0.4410393448136706,-0.5537467466400072,0.7258060576026923,-2.9550956886787803
Julija Stoliarenko,-0.4416008872909758,0.2108957854876974,1.1406225662880567,1.5226779008685052,-0.6989972178208035,-0.14231638072945405,-0.31285623842751903,-0.881958169650617,-0.4109752347526781,-0.4672621090655366,-0.4262657116484277,-0.5068221940451317,-0.23826401052299692,-0.5839264247294458,-0.4055422534709661,-0.7926193552141275,-2.9550956886787803
Julio Arce,-0.4416008872909758,-1.0570883750389943,-0.27995063399014203,-0.4646354552386844,-0.7218951094716074,0.2542174584003003,-0.31285623842751903,-0.881958169650617,0.5802994534385822,1.0434496155630064,0.1497875317797298,0.8036044678490214,-0.4349085015510709,-0.49479896650830524,-0.5537467466400072,0.25909587289636615,0.33839851745954763
Julio Paulino,-0.4416008872909758,-1.0671517413923808,-0.753475034082875,0.1315585515934725,-0.2181414931539211,-0.14231638072945405,-0.31285623842751903,0.03863730709286026,-0.6979231708080429,-0.4435087800619431,-0.4490046554679602,-0.38517020751749875,-0.6315529925791449,-0.7621813411717269,-0.3314400068864456,0.7258060576026923,0.33839851745954763
Jumabieke Tuerxun,-0.4416008872909758,-0.7149339190238554,-0.6492996660624737,0.3302898872041914,-0.552069079728145,0.2542174584003003,-0.31285623842751903,-0.6189308905810521,-0.6196646427929434,-0.3484954640475693,-0.6460755019039088,-0.43425785120408755,-0.4349085015510709,0.0399657828185381,-0.4055422534709661,-0.007067559173776365,0.33839851745954763
JunYong Park,0.2267783633889763,0.5329235087960636,-0.4409489300216712,1.1252152296470672,0.13868398507110677,-0.9353840589889626,-0.31285623842751903,0.43317822569720765,-0.08750665229026677,-0.2629834796346329,0.02093351680237872,-0.10558406304171038,-0.4349085015510709,-0.4056715082871647,0.4466335822510201,-0.17064716846688474,0.33839851745954763
Junie Browning,-0.4416008872909758,-0.25201906676807895,0.6670981661953237,0.7277525584256292,-0.04640730577289162,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,-0.6509680539989832,-0.7142967307029084,-0.8014582846707146,-0.8525699452289313,-0.041619519494922985,-0.3611077791765944,-0.387016691824836,-1.0624795016185775,0.33839851745954763
Junior Albini,-0.4416008872909758,0.794571033984111,0.5060998701637945,-0.4646354552386844,-0.32881463613280676,0.6507512975300547,-0.31285623842751903,2.537396458253727,-0.6614025244009964,-0.7760553861122513,-0.8052481086406367,-0.9123288158039089,-0.04161951949492297,-0.13828913362374304,-0.4796445000554867,-1.143807216973343,0.33839851745954763
Junior Assuncao,-0.4416008872909758,0.9354581629315214,0.22198523010815494,-0.4646354552386844,0.9191204588360072,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,0.027272522131879178,-0.3627474614497254,0.4453938014336527,-0.05863066473279943,0.7449584446173728,1.7333874890202088,1.1876560480962255,0.12508997827771803,0.33839851745954763
Junior Dos Santos,-0.4416008872909758,-0.6143002554899909,-0.753475034082875,-0.4646354552386844,-0.7676908927732153,1.047285136659809,0.8568812651206358,2.537396458253727,-0.724009346813076,-0.6667900726957215,-0.9265224756781434,-0.856838435984287,-0.6315529925791449,-0.6730538829505863,-0.5537467466400072,-0.5246075659768311,0.33839851745954763
Junior Tafa,0.5609679887289524,0.200832419134311,-0.753475034082875,-0.4646354552386844,-0.7562419469478134,0.4524843779651775,-0.31285623842751903,2.537396458253727,-0.682271465205023,-0.6572887410942841,-0.6991330374828181,-0.724515222568265,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-0.4053885286954132,0.33839851745954763
Jussier Formiga,-0.4416008872909758,-0.3123992648883976,-0.33677356200126995,-0.06717278401724647,-0.23531491189202405,0.6507512975300547,-0.31285623842751903,-1.144985448720182,-0.6509680539989832,-0.6097820830870972,-0.5323807828062462,-0.6007289906629539,-0.23826401052299692,0.3073481574819597,-0.4425933767632264,-0.16787463271615408,0.33839851745954763
Justin Buchholz,0.2267783633889763,-1.2181022366931773,-0.753475034082875,-0.06717278401724647,-0.2715699070057969,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,-0.5048854683707975,-0.020699523797979808,-0.5626993745656229,-0.13973198908455478,-0.6315529925791449,-0.6730538829505863,-0.1832355137174045,-0.326833349091378,0.33839851745954763
Justin Edwards,-0.4416008872909758,-0.95645471150513,-0.12842282596046747,-0.06717278401724647,-0.5043651387889702,0.2542174584003003,-0.31285623842751903,0.03863730709286026,-0.21272029711442597,0.03630846581064451,-0.4944825431070253,-0.19095387814882128,-0.23826401052299695,-0.31654405006602415,-0.4796445000554867,-0.031096202346775348,0.33839851745954763
Justin Eilers,-0.4416008872909758,-0.6143002554899909,-0.753475034082875,-0.4646354552386844,-0.552069079728145,1.047285136659809,0.8568812651206358,2.537396458253727,-0.9848711068634078,-0.9185753601338119,-1.0174782509562734,-1.0233095754431532,-0.6315529925791449,-0.6730538829505863,-0.5537467466400072,-1.2621020756711843,0.33839851745954763
Justin Frazier,-0.4416008872909758,1.2574858862398874,-0.753475034082875,-0.4646354552386844,-0.7676908927732153,-0.14231638072945405,-0.31285623842751903,2.537396458253727,-1.0266089884714609,-1.0991006605611222,-0.8583056442195458,-1.083068446018131,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-1.1706083958970728,0.33839851745954763
Justin Gaethje,0.8951576140689284,0.99583836105184,-0.4409489300216712,-0.4646354552386844,-0.7333440552970094,-0.142316380729454,2.0266187686687904,-0.35590361151148714,0.569864983036569,0.09806712121998747,0.028513164742222912,-0.16107444286133252,-0.4349085015510709,-0.49479896650830524,-0.516695623347747,-0.4183270288654895,0.33839851745954763
Justin James,-0.4416008872909758,-0.5539200573696722,-0.753475034082875,0.7277525584256294,-0.6188545970429898,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,-0.7448782876171026,-0.6715407384964401,-0.6081772622046879,-0.6604878612379317,-0.6315529925791449,-0.7621813411717269,-0.3314400068864456,-0.1558603111296546,0.33839851745954763
Justin Jaynes,0.2267783633889763,-0.13125867052744164,0.1935737661025908,0.7277525584256294,-0.3650696312465796,-0.5388502198592083,-0.31285623842751903,-0.6189308905810521,-0.03533430028020044,-0.020699523797979808,-0.3732081760695185,-0.23363878570237684,-0.23826401052299695,-0.49479896650830524,-0.25733776030192507,-0.06066991702123559,0.33839851745954763
Justin Jones,-0.4416008872909758,-0.5841101564298316,-0.5261833220383632,0.1315585515934725,0.843748232152111,-0.14231638072945405,-0.31285623842751903,0.9592327838363376,-0.35358564754160504,-0.17984682812205588,0.11946894002035302,0.06942405792786707,-0.041619519494922985,0.975804094140514,-0.3314400068864456,0.7258060576026923,0.33839851745954763
Justin Lawrence,0.2267783633889763,-1.3388626329338147,-0.20418672997530476,-0.4646354552386844,-0.6493851192440617,0.6507512975300547,-0.31285623842751903,-0.35590361151148714,-0.2544581787224791,-0.011198192196542426,-0.5551197266257787,-0.22937029494702124,-0.23826401052299692,-0.13828913362374304,-0.4425933767632264,-0.5652714236542139,0.33839851745954763
Justin Ledet,-0.4416008872909758,-1.4193695637609063,-0.753475034082875,-0.4646354552386844,-0.6264872275932578,0.6507512975300547,-0.31285623842751903,0.9592327838363376,-0.5883612315869037,-0.3960021220547562,-0.7142923333625065,-0.5452386108433318,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-0.7778324978768971,0.33839851745954763
Justin Levens,-0.4416008872909758,-1.2181022366931775,-0.753475034082875,0.1315585515934725,-0.6846860355390512,0.4524843779651775,-0.31285623842751903,0.43317822569720765,-1.1205192220895803,-1.1133526579632782,-1.165281385783235,-1.2303313770778974,-0.6315529925791449,-0.628490153840016,-0.5537467466400072,-1.316166522810432,0.33839851745954763
Justin McCully,0.2267783633889763,-1.0168349096254485,-0.5167128340365085,-0.4646354552386844,0.0432761031927571,-0.14231638072945405,-0.31285623842751903,2.537396458253727,-0.5987957019889169,-0.4482594458626618,-0.1003408502351281,-0.23790727645773235,-0.4349085015510709,-0.4056715082871647,-0.5537467466400072,0.002174226661992481,0.33839851745954763
Justin Salas,0.2267783633889763,0.27127598360801614,0.1935737661025908,-0.4646354552386844,-0.5406201339027431,1.047285136659809,-0.31285623842751903,-0.35590361151148714,-0.567492290782877,-0.6382860778914093,-0.7976684607007924,-0.8226905099414425,-0.4349085015510709,0.2182206992608192,-0.3314400068864456,-0.9016724280761995,0.33839851745954763
Justin Scoggins,0.2267783633889763,0.04988192383351436,0.6670981661953238,-0.4646354552386844,-0.12464176891313838,-0.9353840589889626,-0.31285623842751903,-0.881958169650617,0.027272522131879157,0.007804471006332303,-0.10792049817497229,-0.07570462775422156,-0.23826401052299692,-0.4056715082871647,0.2613779657897188,-0.0930161674464265,0.33839851745954763
Justin Tafa,1.5635368647488805,0.8549512321044298,-0.753475034082875,-0.4646354552386844,-0.6398443310562267,1.047285136659809,-0.31285623842751903,2.537396458253727,-0.9013953436473016,-0.994586012945311,-1.0629561385953386,-1.155632788859175,-0.6315529925791449,-0.7621813411717269,-0.3314400068864456,-1.5282655077413267,0.33839851745954763
Justin Willis,0.2267783633889763,0.25114925090124324,-0.27995063399014203,-0.4646354552386844,-0.42422251801115646,-0.14231638072945405,-0.31285623842751903,2.537396458253727,0.2776998117801976,-0.13471550301522836,0.16494682765941815,-0.1653429336166881,-0.4349085015510709,-0.5839264247294458,0.0761223493284174,0.7258060576026923,0.33839851745954763
Justin Wren,-0.4416008872909758,-2.1238052084979575,-0.753475034082875,-0.4646354552386844,-0.6760993261699996,-2.52151941550798,-0.31285623842751903,2.537396458253727,-0.6196646427929434,1.081454941968756,-0.8583056442195458,0.7096976712311993,-0.6315529925791449,-0.49479896650830524,-0.5537467466400072,0.7258060576026923,0.33839851745954763
Justine Kish,0.2267783633889763,0.049881923833514356,0.5060998701637945,-0.4646354552386844,-0.567334340828681,-0.9353840589889626,-0.31285623842751903,-1.144985448720182,1.039416151127166,0.9911922917551008,0.5136106328922502,0.7523825787847548,-0.23826401052299692,-0.31654405006602415,-0.4055422534709661,0.6675828068373487,-2.9550956886787803
Jutaro Nakao,0.5609679887289524,0.8952046975179756,-0.753475034082875,-0.4646354552386844,-0.04068283286019064,0.4524843779651775,-0.31285623842751903,0.03863730709286026,-0.9640021660593812,-0.9850846813438736,-0.9720003633172085,-1.0702629737520644,-0.6315529925791449,-0.628490153840016,-0.4425933767632264,-0.08516064948602298,0.33839851745954763
KB Bhullar,-0.4416008872909758,-0.7350606517306282,-0.753475034082875,-0.4646354552386844,-0.7333440552970094,0.4524843779651775,-0.31285623842751903,0.43317822569720765,-0.024899829878187174,-0.14421683461666568,-0.4148962397386614,-0.37876747138446554,-0.6315529925791449,-0.7621813411717269,-0.5537467466400072,-0.3804357069388373,0.33839851745954763
KJ Noons,0.2267783633889763,0.8549512321044298,-0.753475034082875,-0.4646354552386844,-0.7619664198605144,0.2542174584003003,-0.31285623842751903,0.03863730709286026,-0.6614025244009964,-0.78080605191297,-0.7976684607007924,-0.9080603250485534,-0.6315529925791449,-0.7621813411717269,-0.4796445000554867,-0.7519554975367445,0.33839851745954763
Kai Kamaka,0.2267783633889763,0.5731769742096094,1.4531486703492604,-0.06717278401724647,0.5298563007723405,-0.5388502198592083,-0.31285623842751903,-0.6189308905810521,1.1646297959513252,0.6966510121105421,0.8092169025461732,0.6157908746133772,0.744958444617373,0.039965782818538076,-0.10913326713288396,0.418978767855167,0.33839851745954763
Kai Kara-France,-0.4416008872909758,-0.2922725321816247,0.6670981661953238,-0.4646354552386844,-0.6112219664927219,-0.5388502198592083,2.026618768668791,-1.144985448720182,0.9663748583130732,1.2999855688018156,0.7485797190274198,1.196305617341732,-0.041619519494922964,-0.31654405006602415,0.0020201027438968566,1.2562845645758236,0.33839851745954763
Kailin Curran,-0.4416008872909758,-0.17151213594098738,-0.12842282596046747,-0.06717278401724647,1.602240893084991,-0.14231638072945405,-0.31285623842751903,-1.408012727789747,0.7785543910768343,0.8344203203313842,1.6429781759290325,1.4182671366202204,-0.041619519494922964,0.039965782818538055,0.2243268424974585,0.7258060576026923,-2.9550956886787803
Kajan Johnson,-0.4416008872909758,0.029755191126741447,-0.27995063399014203,-0.4646354552386844,-0.2830188528311989,-1.7284517372484711,-0.31285623842751903,-0.35590361151148714,-0.2753271195265056,-0.2629834796346329,-0.479323247227337,-0.42145237893802096,-0.23826401052299695,-0.4056715082871647,-0.22028663700966478,0.15558787153575518,0.33839851745954763
Kalib Starnes,-0.4416008872909758,-0.21176560135453315,0.49662938216194,-0.4646354552386844,-0.048315463410458635,-0.14231638072945405,-0.31285623842751903,0.43317822569720765,-0.11881006349630657,-0.13471550301522836,-0.13065944199450477,-0.15680595210597698,0.155024971533151,0.03996578281853807,-0.07208214384062368,0.26279258723067367,0.33839851745954763
Kalindra Faria,-0.4416008872909758,-0.1111319378206687,0.6670981661953238,-0.06717278401724647,-0.10556019253746846,-0.9353840589889626,-0.31285623842751903,-1.144985448720182,-0.6196646427929434,-0.7523020571086579,-0.6460755019039088,-0.7757371116325315,-0.23826401052299692,-0.49479896650830524,0.298429089081979,-0.5024272799709859,-2.9550956886787803
Kamal Shalorus,-0.4416008872909758,-1.4193695637609063,-0.4409489300216712,-0.4646354552386844,-0.6436606463313607,0.2542174584003003,-0.31285623842751903,-0.35590361151148714,-0.724009346813076,-0.3009888060403825,-0.8355667004000132,-0.46840577724693194,-0.4349085015510709,-0.2274165918448836,-0.516695623347747,-0.3249849919242243,0.33839851745954763
Kamaru Usman,-0.4416008872909758,0.4322898452621992,-0.11895233795861282,-0.4646354552386844,1.0317017594524598,-0.5388502198592083,2.0266187686687904,0.03863730709286026,0.997678269519113,0.7441576701177289,1.483805569192305,1.1109358022346212,1.138247426673521,1.7333874890202086,0.3725313356664995,1.783066357214647,0.33839851745954763
Kamuela Kirk,-0.4416008872909758,0.009628458419968589,-0.5545947860439271,1.1252152296470672,0.13677582743353978,-0.14231638072945405,-0.31285623842751903,-0.6189308905810521,-0.04576877068221371,-0.12046350561307227,0.6197257040500688,0.3084595402277778,-0.041619519494923006,0.4856030739242409,-0.516695623347747,0.4319172680252434,0.33839851745954763
Kanako Murata,-0.4416008872909758,0.7341908358637924,0.4492769421526667,0.3302898872041914,1.7606179770030514,-0.14231638072945405,-0.31285623842751903,-1.408012727789747,-0.25445817872247906,-0.4672621090655366,0.08157070032113217,-0.22083331343631019,1.138247426673521,0.6638579903665219,1.2247071713884858,0.44855248252962726,-2.9550956886787803
Karine Gevorgyan,-0.4416008872909758,-1.5200032272947708,-0.753475034082875,-0.4646354552386844,-0.6417524886937938,-0.14231638072945405,-0.31285623842751903,-1.144985448720182,-1.0892158108835404,-1.0420926709524978,-1.1993898015125337,-1.1983176964127307,-0.6315529925791449,-0.22741659184488358,-0.5537467466400072,-1.4922225429818283,-2.9550956886787803
Karine Silva,0.2267783633889763,-0.4935398592493536,2.0876713664735225,0.7277525584256294,-0.4261306756487235,-0.14231638072945405,-0.31285623842751903,-1.144985448720182,-0.6300991131949566,-0.5622754250799104,-0.6460755019039089,-0.6306084259504429,-0.041619519494922944,-0.49479896650830524,-0.2943888835941853,-1.1234752881346517,-2.9550956886787803
Karl Roberson,-0.4416008872909758,0.27127598360801614,-0.753475034082875,-0.4646354552386844,-0.7238032671091745,0.6507512975300547,-0.31285623842751903,0.43317822569720765,-0.8179195804311954,-0.8948220311302185,-0.8810445880390784,-0.9934301401556644,-0.6315529925791449,-0.49479896650830524,-0.5537467466400072,-0.5135174229739086,0.33839851745954763
Karl Williams,0.5609679887289524,0.5027334097359042,0.25513193811464624,-0.4646354552386844,1.4305067057039618,-0.14231638072945405,-0.31285623842751903,2.537396458253727,0.5385615718305292,0.4044850653663429,1.0858740523504857,0.9722098526855656,2.0231476362998535,2.3127159674576223,0.3910568973126297,0.7258060576026923,0.33839851745954763
Karlos Vemola,-0.4416008872909758,0.09013538924706015,0.14622132609331764,1.1252152296470672,0.1577655614467767,-0.14231638072945405,-0.31285623842751903,0.43317822569720765,-0.6405335835969699,-0.719047396503627,-0.5854383183851555,-0.6690248427486427,0.35166946256122494,0.842112906808803,0.7430425685891023,-0.6281155673374421,0.33839851745954763
Karo Parisyan,-0.4416008872909758,-0.7350606517306281,0.21251474210630025,-0.4646354552386844,0.4096423696056199,0.6507512975300547,-0.31285623842751903,0.03863730709286026,-0.5153199387728107,-0.4197554510583497,-0.16097803375388145,-0.2549812394791546,0.941602935645447,0.39647561570310025,0.4466335822510201,-0.5393944233140613,0.33839851745954763
Karol Rosa,0.2267783633889763,0.4121631125554262,0.1935737661025908,-0.4646354552386844,-0.3211820055825388,-0.9353840589889626,-0.31285623842751903,-0.6189308905810521,2.0098218985144,1.418752213819783,2.2796686028759434,1.7682833785593752,-0.4349085015510709,-0.4056715082871647,-0.3314400068864456,0.7258060576026923,-2.9550956886787803
Karolina Kowalkiewicz,-0.4416008872909758,0.2108957854876974,0.3451015741322654,-0.4646354552386844,0.1673063496346117,-0.14231638072945405,-0.31285623842751903,-1.408012727789747,2.5419798890170764,2.1693574103333355,1.733933951207163,1.9262175365075305,-0.041619519494922964,-0.049161675402602474,-0.516695623347747,0.7258060576026923,-2.9550956886787803
Katlyn Cerminara,-0.4416008872909758,-0.8356943152644926,-0.5167128340365085,-0.4646354552386844,-0.34789621250847663,-0.9353840589889626,-0.31285623842751903,-1.144985448720182,1.0498506215291794,2.0695934285182433,0.4832920411328736,1.6786450726969087,-0.4349085015510709,-0.2274165918448836,-0.5537467466400072,0.7258060576026923,-2.9550956886787803
Katsunori Kikuno,-0.4416008872909758,0.6134304396231552,0.19357376610259083,-0.06717278401724647,-0.6722830108948656,0.6507512975300547,-0.31285623842751903,-0.6189308905810521,-0.7970506396271689,-0.7903073835144073,-0.9795800112570526,-0.9678191956235311,-0.4349085015510709,-0.6730538829505863,-0.5537467466400072,-1.2916757903456444,0.33839851745954763
Kaue Fernandes,-0.4416008872909758,0.5329235087960636,2.0876713664735225,-0.4646354552386844,-0.2696617493682299,-2.52151941550798,-0.31285623842751903,-0.35590361151148714,-0.43184417555670457,-0.5860287540835037,0.2786415467570808,-0.14826897059526586,-0.041619519494922944,-0.49479896650830524,-0.5537467466400072,0.7258060576026923,0.33839851745954763
Kay Hansen,-0.4416008872909758,0.1505155873673788,-0.005306481936356892,0.3302898872041914,0.375295532129414,-0.14231638072945405,-0.31285623842751903,-1.408012727789747,0.3298721637902639,0.18357910563292382,0.21800436323832736,0.16333085454568916,0.35166946256122494,1.0203678232510842,-0.4425933767632264,0.7258060576026923,-2.9550956886787803
Kazuhiro Nakamura,-0.4416008872909758,-0.49353985924935356,-0.4693603940272352,-0.4646354552386844,-0.4614315919437128,0.4524843779651775,-0.31285623842751903,0.9592327838363376,-0.8231368156322021,-0.7998087151158448,-0.8696751161293121,-0.8973890981601647,-0.041619519494922985,0.5747305321453814,-0.5537467466400072,-0.1059546676165029,0.33839851745954763
Kazuki Tokudome,-0.4416008872909758,-0.11113193782066873,0.07045742207848037,-0.4646354552386844,0.7569270596428129,-0.9353840589889626,-0.31285623842751903,-0.35590361151148714,-0.25445817872247906,-0.1774714952216965,0.29380084263676914,0.18040481756711135,0.35166946256122494,0.6638579903665219,0.0020201027438968566,0.31362240932740226,0.33839851745954763
Kazula Vargas,-0.4416008872909758,0.8549512321044297,-0.753475034082875,-0.06717278401724647,-0.2887433257438999,-0.14231638072945405,-0.31285623842751903,-0.35590361151148714,0.13161722615201185,-0.10621150821091625,0.1649468276594181,-0.024482738689954976,-0.6315529925791449,-0.5839264247294458,-0.14618439042514422,0.10568222802260345,0.33839851745954763
